contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
ERR2726443_2446	5052	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_2468	3001	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_2520	5754	No	NA	7	3	0	Low-quality	Genome-fragment	17.6	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_2548	25386	No	NA	40	8	1	Low-quality	Genome-fragment	43.74	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_2749	756	No	NA	2	1	0	Low-quality	Genome-fragment	1.96	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_2756	6316	No	NA	5	0	1	Low-quality	Genome-fragment	6.34	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_2940	2874	No	NA	4	0	0	Low-quality	Genome-fragment	2.9	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_3055	261	No	NA	1	0	0	Low-quality	Genome-fragment	0.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_3110	15524	No	NA	16	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_3112	7763	Yes	6270	5	1	1	Low-quality	Genome-fragment	11.55	AAI-based (medium-confidence)	19.23	1.0	
ERR2726443_3126	503	No	NA	2	0	0	Low-quality	Genome-fragment	1.07	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_3135	3804	No	NA	8	0	0	Low-quality	Genome-fragment	22.2	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_3162	38518	No	NA	54	19	0	Medium-quality	Genome-fragment	81.98	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_3215	23634	No	NA	28	16	0	Low-quality	Genome-fragment	38.11	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_3223	2089	No	NA	4	2	0	Low-quality	Genome-fragment	4.51	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_3325	11880	No	NA	16	3	0	Low-quality	Genome-fragment	19.88	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_3421	3552	No	NA	6	0	2	Low-quality	Genome-fragment	2.12	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_3431	28794	No	NA	33	5	0	Low-quality	Genome-fragment	49.71	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_3449	1848	No	NA	2	1	0	Low-quality	Genome-fragment	3.47	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_3533	2616	No	NA	3	0	0	Low-quality	Genome-fragment	4.17	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_3603	5631	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_3767	27939	No	NA	33	16	0	Medium-quality	Genome-fragment	53.1	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_4001	3912	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_4012	3985	No	NA	5	2	0	Low-quality	Genome-fragment	7.45	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_4361	12864	No	NA	10	2	0	Low-quality	Genome-fragment	26.2	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_4419	7639	No	NA	13	0	0	High-quality	High-quality	97.38	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_4459	4570	No	NA	4	0	2	Low-quality	Genome-fragment	4.27	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_4650	5211	No	NA	5	3	0	Low-quality	Genome-fragment	11.22	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_4692	33847	No	NA	35	2	7	Low-quality	Genome-fragment	31.18	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_4720	3826	No	NA	3	1	0	Low-quality	Genome-fragment	2.13	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_4827	1908	Yes	1102	5	2	1	Low-quality	Genome-fragment	2.88	AAI-based (medium-confidence)	42.24	1.0	
ERR2726443_4840	46179	No	NA	69	31	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_4864	2592	No	NA	1	0	0	Low-quality	Genome-fragment	2.47	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_4865	1757	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_4866	2359	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_4868	1869	No	NA	4	1	0	Low-quality	Genome-fragment	4.49	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_5004	9094	No	NA	8	4	0	Low-quality	Genome-fragment	38.31	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_5083	1797	No	NA	2	0	0	Low-quality	Genome-fragment	4.35	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_5596	27653	No	NA	29	5	2	Low-quality	Genome-fragment	45.1	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_5657	808	No	NA	1	1	0	Low-quality	Genome-fragment	0.91	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_5703	5103	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_5844	2468	No	NA	4	0	0	Low-quality	Genome-fragment	5.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_5892	14021	No	NA	17	10	0	Low-quality	Genome-fragment	39.17	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_6093	30174	No	NA	42	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_6189	4828	No	NA	9	1	0	Medium-quality	Genome-fragment	83.78	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_6241	6891	No	NA	17	3	0	Low-quality	Genome-fragment	19.5	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_6582	2981	No	NA	4	0	1	Low-quality	Genome-fragment	4.2	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_6712	7431	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_6717	7292	No	NA	16	0	0	Low-quality	Genome-fragment	13.77	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_6730	2689	No	NA	6	3	0	Low-quality	Genome-fragment	5.73	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_6836	13073	No	NA	16	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_7007	12206	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_7082	3969	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_7299	4743	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_7355	7711	No	NA	10	3	0	Low-quality	Genome-fragment	12.84	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_7523	10714	No	NA	22	2	0	Low-quality	Genome-fragment	17.8	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_7646	3342	No	NA	7	0	1	Low-quality	Genome-fragment	4.8	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_7817	3556	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_7910	3021	No	NA	6	1	0	Low-quality	Genome-fragment	5.75	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_8077	3239	No	NA	4	0	1	Low-quality	Genome-fragment	2.2	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_8127	746	No	NA	2	1	0	Low-quality	Genome-fragment	0.74	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_8142	4972	No	NA	8	1	0	Low-quality	Genome-fragment	8.65	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_8384	20968	No	NA	29	11	0	Medium-quality	Genome-fragment	52.23	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_8397	18368	Yes	15697	28	2	3	Low-quality	Genome-fragment	16.3	HMM-based (lower-bound)	14.54	1.0	
ERR2726443_8401	554	No	NA	2	1	0	Low-quality	Genome-fragment	1.15	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_8551	6403	No	NA	17	1	0	Low-quality	Genome-fragment	7.23	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_8572	1490	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_8734	322	No	NA	1	1	0	Low-quality	Genome-fragment	1.06	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_8832	1091	No	NA	2	0	0	Low-quality	Genome-fragment	1.09	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_8840	2424	No	NA	3	2	0	Low-quality	Genome-fragment	4.77	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_8923	599	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_8938	13263	No	NA	15	1	1	Low-quality	Genome-fragment	22.33	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_8953	3960	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_9037	11778	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_9148	42841	No	NA	67	15	0	Medium-quality	Genome-fragment	78.79	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_9267	1285	No	NA	3	2	0	Low-quality	Genome-fragment	4.34	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_9304	4056	Yes	2940	7	2	1	Low-quality	Genome-fragment	4.92	AAI-based (high-confidence)	27.51	1.0	
ERR2726443_9581	5562	Yes	4047	10	2	2	Low-quality	Genome-fragment	8.66	AAI-based (medium-confidence)	27.24	1.0	
ERR2726443_9733	9962	No	NA	13	5	0	Low-quality	Genome-fragment	15.86	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_9752	11945	No	NA	12	1	1	Low-quality	Genome-fragment	7.52	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_9814	6553	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_9861	13628	No	NA	25	2	0	Low-quality	Genome-fragment	22.29	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_9880	297	No	NA	1	1	0	Low-quality	Genome-fragment	0.49	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_10019	7704	No	NA	7	0	6	Low-quality	Genome-fragment	6.85	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_10053	8246	No	NA	12	8	0	Low-quality	Genome-fragment	15.02	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_10075	1247	No	NA	3	1	0	Low-quality	Genome-fragment	3.6	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_10083	2506	Yes	630	3	1	1	Low-quality	Genome-fragment	1.11	AAI-based (medium-confidence)	74.86	1.0	
ERR2726443_10093	8174	No	NA	12	10	0	Low-quality	Genome-fragment	17.45	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_10277	38086	No	NA	40	5	2	Medium-quality	Genome-fragment	88.92	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_10503	3025	No	NA	5	0	0	Low-quality	Genome-fragment	4.97	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_10524	3850	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_10566	3779	No	NA	7	0	0	Low-quality	Genome-fragment	6.92	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_10577	8729	No	NA	17	3	0	Low-quality	Genome-fragment	14.47	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_10591	594	No	NA	3	0	0	Low-quality	Genome-fragment	0.69	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_10700	8257	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_10717	9915	No	NA	14	5	1	Low-quality	Genome-fragment	16.44	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_10823	5569	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_10873	4898	No	NA	9	5	0	Low-quality	Genome-fragment	9.2	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_11015	2653	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_11342	39013	No	NA	43	7	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
ERR2726443_11535	1994	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_11562	5979	No	NA	6	0	0	Low-quality	Genome-fragment	4.15	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_11675	3497	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_11686	1100	No	NA	2	0	0	Low-quality	Genome-fragment	1.28	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_11709	5107	No	NA	11	2	0	Low-quality	Genome-fragment	4.57	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_11758	3125	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_11769	787	No	NA	1	1	0	Low-quality	Genome-fragment	1.11	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_12034	8522	No	NA	20	3	0	Low-quality	Genome-fragment	13.2	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_12089	6749	No	NA	14	3	0	Low-quality	Genome-fragment	13.31	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_12104	5199	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_12108	3724	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_12231	7678	No	NA	19	3	0	Low-quality	Genome-fragment	11.89	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_12401	948	No	NA	2	0	0	Low-quality	Genome-fragment	0.96	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_12426	1309	No	NA	1	0	0	Low-quality	Genome-fragment	1.51	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_12456	14028	No	NA	21	1	0	Low-quality	Genome-fragment	7.61	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_12495	1622	No	NA	3	2	0	Low-quality	Genome-fragment	2.95	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_12532	2573	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_12599	478	No	NA	2	1	0	Low-quality	Genome-fragment	1.22	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_12664	1681	No	NA	2	1	0	Low-quality	Genome-fragment	2.77	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_12887	3486	No	NA	6	1	0	Low-quality	Genome-fragment	3.31	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_12895	3952	No	NA	8	1	0	Low-quality	Genome-fragment	7.22	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_13138	2933	No	NA	3	0	1	Low-quality	Genome-fragment	4.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_13227	12300	No	NA	18	2	0	Low-quality	Genome-fragment	16.44	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
ERR2726443_13409	435	No	NA	2	1	0	Low-quality	Genome-fragment	0.84	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_13541	4439	No	NA	9	1	0	Low-quality	Genome-fragment	13.75	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_13653	2620	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_13783	987	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_13890	17309	No	NA	29	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_14037	3599	No	NA	4	4	0	Low-quality	Genome-fragment	8.82	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_14059	251	No	NA	1	1	0	Low-quality	Genome-fragment	0.82	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_14122	1018	No	NA	2	0	0	Low-quality	Genome-fragment	2.84	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_14511	1943	No	NA	6	0	0	Low-quality	Genome-fragment	4.13	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_14596	41007	No	NA	39	8	1	High-quality	High-quality	95.74	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_14636	695	No	NA	2	2	0	Low-quality	Genome-fragment	1.29	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_14792	29526	No	NA	42	5	1	Low-quality	Genome-fragment	47.63	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_14849	1233	No	NA	1	1	0	Low-quality	Genome-fragment	2.83	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_14937	813	No	NA	3	1	0	Low-quality	Genome-fragment	1.01	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_14983	2922	No	NA	5	0	0	Low-quality	Genome-fragment	5.45	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_15021	10670	No	NA	16	4	0	Low-quality	Genome-fragment	17.78	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_15036	6058	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_15123	5312	No	NA	4	0	3	Low-quality	Genome-fragment	1.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_15132	3648	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_15430	12455	No	NA	19	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_15506	11645	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_15768	981	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_15866	183	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_16033	3446	Yes	1581	6	1	1	Low-quality	Genome-fragment	1.81	AAI-based (medium-confidence)	54.12	1.0	
ERR2726443_16046	224	No	NA	1	1	0	Low-quality	Genome-fragment	0.39	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_16296	6845	No	NA	9	4	0	Low-quality	Genome-fragment	14.55	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_16315	9865	No	NA	8	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_16327	242	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_16338	1792	No	NA	3	1	0	Low-quality	Genome-fragment	3.81	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_16467	5616	No	NA	7	0	1	Low-quality	Genome-fragment	8.56	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_16646	1265	No	NA	3	1	0	Low-quality	Genome-fragment	3.15	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_16648	5861	No	NA	10	4	0	Low-quality	Genome-fragment	11.91	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_16660	179	No	NA	1	1	0	Low-quality	Genome-fragment	0.16	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_16765	2760	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_16869	2704	No	NA	3	1	0	Low-quality	Genome-fragment	3.15	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_16900	1345	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_16920	1663	No	NA	2	2	0	Low-quality	Genome-fragment	4.34	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_17059	3376	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_17093	6767	No	NA	6	3	0	Low-quality	Genome-fragment	12.67	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_17128	3001	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_17193	781	No	NA	1	0	0	Low-quality	Genome-fragment	2.18	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_17226	434	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_17296	4110	No	NA	5	0	5	Low-quality	Genome-fragment	7.47	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_17363	3490	No	NA	5	0	0	Low-quality	Genome-fragment	7.28	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_17415	2859	No	NA	4	0	0	Low-quality	Genome-fragment	5.15	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_17471	8474	No	NA	14	4	1	Low-quality	Genome-fragment	18.11	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_17507	5095	Yes	3784	7	1	1	Low-quality	Genome-fragment	3.39	HMM-based (lower-bound)	25.73	1.0	
ERR2726443_17514	5465	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_17876	2681	No	NA	9	6	0	Low-quality	Genome-fragment	12.23	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_18040	3519	No	NA	5	4	0	Low-quality	Genome-fragment	9.83	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_18173	602	No	NA	3	0	0	Low-quality	Genome-fragment	0.7	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_18238	4127	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_18245	4826	No	NA	11	1	0	Low-quality	Genome-fragment	7.56	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_18246	229	No	NA	1	0	0	Low-quality	Genome-fragment	0.35	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_18260	7605	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_18613	5565	No	NA	6	0	0	Low-quality	Genome-fragment	10.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
ERR2726443_18627	3795	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_18816	7626	No	NA	13	3	0	Low-quality	Genome-fragment	11.83	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_18972	3415	No	NA	2	0	0	Low-quality	Genome-fragment	5.96	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_19136	6729	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_19166	3086	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
ERR2726443_19261	2964	No	NA	6	0	0	Low-quality	Genome-fragment	5.55	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
ERR2726443_19289	5841	No	NA	11	1	0	Low-quality	Genome-fragment	10.61	AAI-based (high-confidence)	0.0	1.0	
ERR2726443_19370	7524	No	NA	8	5	0	Low-quality	Genome-fragment	17.82	AAI-based (medium-confidence)	0.0	1.0	
ERR2726443_19493	3379	No	NA	6	1	0	Low-quality	Genome-fragment	3.9	HMM-based (lower-bound)	0.0	1.0	
ERR2726443_19527	5688	No	NA	7	3	0	Low-quality	Genome-fragment	14.67	AAI-based (high-confidence)	0.0	1.0	
